,uuid,city,visual_complexity
10412,40652d4e-f178-4558-b585-2267ecf9e03b,San Francisco,1.627823544451053
10413,f0d6164a-55e7-47c5-a764-8d188b21d6a7,San Francisco,1.9837076717801052
10414,1ef7be66-2c12-452c-95fb-cbfb6d6fe8f0,San Francisco,1.9400912814705011
10415,ba3e7377-9046-4283-9175-393dd1ec7eeb,San Francisco,1.5865008222080665
10416,6976d8e8-5260-4b5a-a362-551ea7638be4,San Francisco,1.5472644066817123
10417,11e877af-2cdd-48a1-bf65-e24f0481a8a9,San Francisco,1.6520588661385252
10418,edf439c6-d507-4699-bd3c-51083047447d,San Francisco,1.668811281978822
10419,e069250c-bc5f-43f7-91b0-a34a4a4e6a4b,San Francisco,1.9970581159625094
10420,f094c431-44ce-4c6a-acd4-6c4088bf2290,San Francisco,1.7967384461369178
10421,3abde5b1-3bf2-4eda-9cf4-149557b4f4c1,San Francisco,1.745398160643416
10422,f38748d9-e7c3-408c-a8f0-a952a4b7d66e,San Francisco,1.7140881553330003
10423,5aeae229-2bab-4f5c-a660-7b7a76a30634,San Francisco,1.8087063401114094
10424,dc81ce69-1b1d-457a-8ca7-950e8a25af51,San Francisco,1.3628102340095047
10425,c7526ba6-b35e-4165-acee-a405de302860,San Francisco,1.6690207456066886
10426,c7216169-f401-4d14-81bb-8b7812fc5890,San Francisco,1.9798248805348948
10427,777f1a6b-604a-488e-8c67-0d620efd5d35,San Francisco,1.8576937270746134
10428,a7c00e35-37b4-4f28-a29c-ecc31c8b509f,San Francisco,1.7006147091606114
10429,86c6d5de-1e85-412f-9b9f-edb09265a777,San Francisco,1.4359352797323077
10430,df5f2edb-734b-4c20-a5a0-3551dc9a83b8,San Francisco,1.787563059291205
10431,a66168e7-101f-4828-b842-d1b28843deed,San Francisco,1.6776802654577287
10432,349124a7-1795-4c44-ad48-78ee6a73b610,San Francisco,1.4248390739396504
10433,2b0faa0e-2d9f-439d-a0b3-84307bec0095,San Francisco,1.6627827010422993
10434,599986bd-cf54-41ba-ac14-013727ae8dc4,San Francisco,1.9725841349089335
10435,6097ab54-d9d2-4ea9-8960-4311ea0d9593,San Francisco,1.715411352171441
10436,6ce280e0-7516-45a2-8c29-e13c3a2be8ba,San Francisco,1.8182789508581387
10437,28dc6620-d898-4c1c-95fb-9571b3b78f46,San Francisco,1.7866749142842915
10438,dc5db4b4-3d36-4826-81d1-2c80c89c9a4a,San Francisco,1.8184393340282057
10439,d3941521-59b3-4aaf-beab-477bd3e2b3b4,San Francisco,1.7373942272724947
10440,55ef15ad-abfe-40e6-aa30-bcdc16d79a04,San Francisco,1.7438586805321972
10441,2ffd5b16-1262-46f1-8ac5-b32685facb17,San Francisco,1.6531461932970934
10442,1661a215-5c40-4667-82da-566a23a77497,San Francisco,2.0719072810105335
10443,d5558277-9ab6-4de2-a263-9e9784cb326d,San Francisco,1.8995690785717556
10444,b400c4be-cbf7-4552-a91c-30e18585c6eb,San Francisco,1.3977767318442411
10445,7f515454-ed85-4e31-99bd-c937d6db0bcb,San Francisco,1.633171138423584
10446,646ffd73-f28d-4a9c-bc83-ccc713ef96d2,San Francisco,1.8338110016804525
10447,be665d69-6514-45b1-ab93-7c5a8c499ae6,San Francisco,1.5531977401995662
10448,6eaba2b1-f100-418e-bbf9-741e0d00453a,San Francisco,1.7712231291401193
10449,c4c35cc4-53b4-4cf7-9765-ec8d8bc89daa,San Francisco,1.745827821538657
10450,84534abf-32c3-4da1-88ca-e3c5065fc733,San Francisco,1.394950413612
10451,9d8849b2-224b-40a4-9201-27b2aa1560de,San Francisco,1.7747000438415759
10452,7ce9e3d8-8ef3-4e7d-ab78-ebbcc0a5a15a,San Francisco,1.7379487744379292
10453,42657c7c-2b4c-43dc-95cb-141c4ffc0c2f,San Francisco,1.9163829352483148
10454,f7ac6b3a-124e-4bff-8c9a-b8ee031a792a,San Francisco,1.7641517640322326
10455,2a0ce8c4-343b-482d-a880-ed21b06dee62,San Francisco,1.8486950901067858
10456,50d36ec9-00a2-461a-9c14-3e3c7bc09aee,San Francisco,1.7193617824285874
10457,a08d5b0c-ea63-4c55-a56b-a11e00bc9f4f,San Francisco,1.4675090126289083
10458,d1c06ed4-61f2-46e2-ace1-b70e5a91e395,San Francisco,1.1123146334303786
10459,a5f5e455-386d-43b5-8137-717a3aff46d6,San Francisco,1.8322842124310368
10460,316f742a-851e-4a40-929f-0c5e75a7bb1d,San Francisco,1.487789918339267
10461,09bbf2a8-7bca-4f17-b9c3-16ad609752f3,San Francisco,1.6939472849418724
10462,8a7a5f51-9fd6-4528-944e-cac749e4359d,San Francisco,1.6415509108411899
10463,3e172392-d4c1-44d8-907c-2271bf9b93dc,San Francisco,1.6496387453373207
10464,a173331b-a844-4fd1-9109-3a20f186fb9e,San Francisco,1.1766699716381415
10465,96a9c215-8fea-432a-b9f1-0710f9e76ef1,San Francisco,1.63162304396677
10466,53af655f-7964-4c8b-99e8-2e5b37309845,San Francisco,1.6924501744998504
10467,02887586-37ab-45c1-82c6-97143bf7123c,San Francisco,1.7668470505097698
10468,75c81c7e-fd98-46e1-b62a-e2dc834c9444,San Francisco,0.8060004409236597
10469,ba30a9c4-40e8-4323-87cb-19f28d4ba8ae,San Francisco,1.603904800296403
10470,503f5a77-a15c-4d8b-8a30-d6fb8f009e51,San Francisco,1.8220812212324622
10471,0fbdd05d-ad3d-4f53-9e75-1ef4c4a7c064,San Francisco,1.690425248831682
10472,c7bcd87f-74af-4065-badb-2136a98ac4a4,San Francisco,1.7718628999418802
10473,703f332e-9b66-4209-8836-989e58aba141,San Francisco,1.66999692842964
10474,70557aa2-2f00-4715-9944-8922fa414268,San Francisco,1.612939785851883
10475,3fab68ff-e308-4dcc-9d60-37fe579e72a3,San Francisco,1.6432529238203597
10476,6684b6c6-9ef3-4a0a-966b-481c198819f1,San Francisco,1.9923641799134773
10477,3b784de8-6cf4-4e67-866b-a0e6536362cf,San Francisco,1.6414279258608888
10478,752b23a0-13ea-46e9-bf57-b95a4de9b244,San Francisco,1.8023248527089613
10479,b49143bb-9873-4f1a-bc24-485d43d20ac1,San Francisco,1.568655882570801
10480,019dd93d-ac81-4d22-81a7-a4232dad91df,San Francisco,1.807879921898699
10481,30a8c6ff-086f-42aa-b619-93238b981bed,San Francisco,1.5784804422661085
10482,45c75c50-6d72-4c8c-a09d-d1ad5c6a650d,San Francisco,1.7469922908570965
10483,17b0cfd8-6e77-4124-8bb6-79bae5ab4883,San Francisco,1.7689974719702848
10484,7c203553-62f5-4ac8-ba8f-c8e6a12b5523,San Francisco,1.6604512359150299
10485,0129eea9-d54f-42cb-9923-6f44ab832194,San Francisco,1.8589216584690211
10486,8df70813-0f64-4a9d-9594-ad8cf27e9d10,San Francisco,1.5875937249570522
10487,d87cfaf4-a13b-45ec-b648-f5fc38e0f74d,San Francisco,1.8670404036774966
10488,5824c40f-53d5-49d5-ad12-34b4b230fe4d,San Francisco,1.488871615776598
10489,efa03cd2-d5c4-4d38-b8f3-cb3dc460fcaa,San Francisco,1.953931885742985
10490,ce252f73-3657-4a2d-9f29-14dc66bf1d67,San Francisco,1.6215093152633784
10491,0ad5723e-8579-476f-8bba-3f1d07c961fe,San Francisco,1.8066869346823986
10492,9178bf7c-6e4c-4385-96d3-ce122d953998,San Francisco,1.813929293294385
10493,7aed32cb-60a3-481d-9078-b535b90677cd,San Francisco,2.0079348730660063
10494,3be797ee-3b4d-4645-b367-3fa1e07e7284,San Francisco,1.752205442069544
10495,9a60452d-2400-4f2c-b855-d0fbde232908,San Francisco,1.619431138548112
10496,b3fd4960-fbf1-4f62-bc7b-8e262b975c9f,San Francisco,1.5318332604854221
10497,896be6f6-c134-4d80-86f1-9ad145efc205,San Francisco,1.6159019831438617
10498,47a25b36-2e99-4417-aedd-4ea433a04b25,San Francisco,1.4864764813202131
10499,f20cdf0c-ddcb-405c-a813-db2098498e68,San Francisco,1.6515821392555488
10500,8ffbd619-18f3-4ecd-adeb-a00cf193ec98,San Francisco,1.4988596702645065
10501,cd81f74d-5fdc-4d15-9e4d-d0e8580f9675,San Francisco,1.7489136672254197
10502,32ba870e-e436-423d-adaf-cdd867de3f5c,San Francisco,1.818279843320023
10503,c9bce37c-a77c-41a2-8778-55d8d70412f1,San Francisco,1.7430177170449968
10504,c9b01fb7-c4db-49fc-be7d-51bf34406ea4,San Francisco,1.5612027922093705
10505,7392e6d3-6d18-4726-b888-8df6095d5869,San Francisco,1.7271949165402156
10506,bc26cdb2-b27c-4cb3-b119-cecfb8df3bfc,San Francisco,1.6797725545382707
10507,37de6531-c8b3-4ef4-abb2-056ef093fb39,San Francisco,1.5830111106690339
10508,0b07d58e-902c-4006-8513-0f621eb91ac2,San Francisco,1.7285525463209384
10509,f8063ded-2c8c-43df-86e1-8be5ed4f96a1,San Francisco,1.643548786719437
10510,23cf7d92-5a00-4595-b36b-796510ee7887,San Francisco,1.9267016591109862
10511,653dc1a9-f4f9-41e1-9b8d-0960a2f787ae,San Francisco,1.7431735501030956
10512,f2459de1-7147-42a5-93b5-9aab118aba8f,San Francisco,1.630550093930335
10513,4adcbb54-65e5-4ad6-a530-b079a6d65e60,San Francisco,1.8104437009195615
10514,de464e33-51fe-4d05-8de7-360555d7b761,San Francisco,1.604060801708011
10515,24dfbcf6-7399-4eac-a969-5b71e3242e41,San Francisco,1.7727657920400772
10516,e647887f-8582-47dc-aa4f-c589bc858432,San Francisco,1.8057952022775206
10517,c389fa7c-0b11-40f2-965e-8cc17c2558df,San Francisco,1.686438683671806
10518,e94f071f-8681-4dec-a081-18c68eb44c1f,San Francisco,1.7913189212380085
10519,ed4447b6-4e9d-4c0e-95d9-57b581ca0b2b,San Francisco,1.606570347264714
10520,cec37821-fe4c-4c52-b4ea-d46c19427ffd,San Francisco,1.6659886643426787
10521,5dfca243-4f76-4e76-b9d7-ea2302c078ef,San Francisco,1.8735857467348962
10522,b7f02855-98a6-453e-b9a5-8a7fbe10f1a3,San Francisco,1.6022749823089097
10523,21947424-0987-45a9-b030-2cf4fe3a6c0f,San Francisco,1.6490891516911421
10524,c97d8dfe-014d-4fd0-8281-e1c226d550db,San Francisco,1.908621355730894
10525,f0643258-56b7-4760-aea7-51963d4346e1,San Francisco,1.7878355023261285
10526,42a9ba47-b433-4475-b5d4-e97b404b39b4,San Francisco,1.7835463858443752
10527,9e5a2a62-635d-415b-9eea-a8ca9ffe62e6,San Francisco,1.8356143295772616
10528,de5212bc-4102-4473-b02a-81e84b5b2f7f,San Francisco,1.6214649764232223
10529,6da151c2-dede-4850-a290-7ebe7cca8190,San Francisco,1.6900314297894863
10530,b0c64901-90d2-4417-8226-ada1a5d44790,San Francisco,1.6954978744538625
10531,08cec62d-8fc3-481e-af95-86b59a74a431,San Francisco,1.423056317814742
10532,e9212233-7ade-4539-a825-0a8547d2d914,San Francisco,1.6051073751115763
10533,f1d7882f-e473-4a7d-86e3-b6b12eb86d74,San Francisco,1.9547810654713058
10534,ff2525e6-2cb4-4b4c-9b8d-8edcd7ad4aaa,San Francisco,1.654658281087646
10535,0f3dfddc-4a16-4d4f-a6b0-f9dcccc8f0ce,San Francisco,1.7411371016418606
10536,126768c2-ec26-4178-bddf-05c3e3fa0f04,San Francisco,1.7065160365931067
10537,cef278ee-f78a-475b-994b-97dff44934ee,San Francisco,1.691169654694501
10538,be4496f1-3fc0-463a-899c-ad01b642724e,San Francisco,1.7318312423349616
10539,1e266ec3-3e08-42f0-8a4b-103e5913d603,San Francisco,1.7357653678297673
10540,c4691b28-f8a8-46b2-b848-fb8c0dc9f0ff,San Francisco,1.750839121069907
10541,aeecc30a-3ac6-40fb-99df-000ba6f1181d,San Francisco,1.7264413295393628
10542,194cfe30-a617-4a3a-a701-63041401da23,San Francisco,1.9491062834922737
10543,83911bd3-10c3-4842-b702-c0b2e8312214,San Francisco,1.7423066594181504
10544,4967f420-01c9-44b1-9cdd-e82fea072330,San Francisco,1.982198120243311
10545,34cbbcc9-36f9-49a3-aab1-59c89e97a222,San Francisco,1.5879881199743695
10546,728c2350-a793-47cd-8650-fee9f313433a,San Francisco,1.8129322146502644
10547,1f072850-94d5-4910-88bc-bc405cc1d9e2,San Francisco,1.6797253596402577
10548,72baf1aa-e907-4031-9c38-df6f6c54b423,San Francisco,1.4069179853814477
10549,45e70b54-a775-48b2-9753-b9facfc4ea52,San Francisco,1.7658505696914948
10550,fdbc10bf-1e8d-4a69-95f7-58e4ebd8d61a,San Francisco,1.873462319284331
10551,1f3c5bb1-fb44-4c7f-86d1-272f2f51303b,San Francisco,1.6716918866426005
10552,bc7add20-e5ac-4ebc-8dcd-41b1a9a5a812,San Francisco,1.5859281631083118
10553,96c173c3-00bc-4a2b-a678-7bb9daa68f4c,San Francisco,1.6464535027213372
10554,e32a985e-9acf-4e0d-9b3e-bc10ca5c0322,San Francisco,1.8036594708327263
10555,d06a675e-03e2-47e9-b217-17aeae9ebca1,San Francisco,1.6324032215855016
10556,acd38a14-cceb-44a5-a8e2-d42fdae7e256,San Francisco,1.9108569451170363
10557,1b7cf412-68bd-428d-a11b-a5a6a4ac2149,San Francisco,1.742681372551472
10558,458cf270-4c99-4df0-9230-5d01f4ca9bea,San Francisco,1.7828567070241612
10559,6d4c63e8-a202-4c9b-9b3c-ad9c4c1f0588,San Francisco,1.559464467911948
10560,48b9cf1d-d3c9-482a-9a8c-7216736b1096,San Francisco,1.6618441102108603
10561,dd71a463-e78c-488e-8baf-856723473bb3,San Francisco,1.6732623045918682
10562,602d5fe1-f702-4080-9654-a66d9d630e1f,San Francisco,1.9592991025138742
10563,d16d2658-8d17-4d9a-b3d0-e9426043e0ef,San Francisco,1.7686895593891054
10564,c3f774c1-36d5-4722-8217-b29e44b3768d,San Francisco,1.7130141708239301
10565,629a5106-8546-4ab5-a753-855fc5da9f35,San Francisco,1.821876533166749
10566,c13d9070-6c7b-40d4-899b-60f73f55ec99,San Francisco,1.2708858386048534
10567,f9e7f6e9-680a-4efc-9576-37b6d4277d02,San Francisco,1.8277934601488877
10568,dd5d6018-45ba-41e7-83e3-4b56549d210e,San Francisco,1.8490910380991052
10569,5ec89262-b21b-4875-9c6e-317d3f41f397,San Francisco,1.5345851908116173
10570,280a1814-1887-4a22-a5a4-dc42e73e89ff,San Francisco,1.6261983673060127
10571,b3c4d20f-6dae-4358-99c4-376c41762bd7,San Francisco,1.8604340269187474
10572,c7aa8d3a-3e6e-4b8a-84b4-648de9026c4a,San Francisco,1.781476658215127
10573,30f0e35f-1d6e-46c4-b323-84e067b67e9f,San Francisco,1.7023805326321215
10574,31019112-04e8-4650-b611-7073d414b1fd,San Francisco,1.7364254689395875
10575,5538f16e-7a0c-46a9-954a-0e5959c5a748,San Francisco,1.0751720686609167
10576,52bd7b2b-9c72-4205-b4b7-f5b0c3c278f7,San Francisco,1.8677241662078878
10577,6d00a1a8-03ed-4d01-8589-0a833fb6fb7a,San Francisco,1.7473028585052757
10578,a67c1cd4-9d2a-4391-a499-4a8a1388cab3,San Francisco,1.6707613834918287
10579,05f2105f-841b-45f1-bd50-9b4c80e27cab,San Francisco,1.8434003873402383
10580,185e02c0-eb45-46af-a0cf-215f8b704dae,San Francisco,1.455505733733911
10581,3c4106f8-7193-4b03-9bf9-c3e778a2ec50,San Francisco,1.7462240013444572
10582,67675fea-0562-48f1-a2fa-9b6ff0cb6b23,San Francisco,1.463289798119431
10583,474a4308-0d28-4428-9922-4e5b536675fa,San Francisco,1.5485735563415517
10584,e27d7bf8-c738-4743-b30e-2dc7ac01a0f5,San Francisco,1.5586096490900108
10585,771156c8-b58a-4a41-9e34-e834c469a54d,San Francisco,1.5674287261675146
10586,8304f46c-9ce9-4a2c-9ec0-476968194058,San Francisco,1.8327920066181957
10587,7e2d48c9-6d9c-4c14-842d-6057de016487,San Francisco,1.604187215729604
10588,85c0641c-9ba2-4377-b23a-223ba63b7a61,San Francisco,1.6736133103072524
10589,c851dccf-594f-4d65-b7fb-9a12fe6aab1d,San Francisco,1.658040583266174
10590,1fbde383-b94a-4c62-a358-d2fb44050a13,San Francisco,1.8734569156061696
10591,1a171762-6342-4084-92e5-b3d424e4e8fe,San Francisco,1.6551147158323194
10592,3acb18a1-6e78-40ad-a1d9-407fc41e34a9,San Francisco,1.768969522407994
10593,97c97fb3-12f5-4076-9d4f-b84be60cc382,San Francisco,1.5395627438426402
10594,b33bb668-83bc-4c96-8b2e-f839fad4c641,San Francisco,1.6794129327524852
10595,0a83b301-ad55-490e-947e-4659a68a0213,San Francisco,1.83745595354543
10596,130764af-aabd-4c55-99aa-ba436b1ef104,San Francisco,1.4735460682176238
10597,5dcb57c8-f2fc-43b1-a08f-da901c268849,San Francisco,1.6361416328328562
10598,487b4c6e-4667-45ec-a7df-844951ca48ea,San Francisco,1.773775070412779
10599,97db6e6f-5956-4f60-a19f-ba5067cb4a85,San Francisco,1.6830073495820157
10600,eb42f5dc-3405-4fc5-947d-764bc1a7a702,San Francisco,1.6130190888226068
10601,a61dc641-11f3-49f7-8950-9308cbf291d2,San Francisco,1.6241547097072433
10602,db73c66f-9a6e-46c2-aedb-26a770d75d2c,San Francisco,1.9316882860663003
10603,a56b57c1-4124-450c-b042-e209e9896d49,San Francisco,1.714996968420559
10604,0b2df4f2-c5aa-474c-b160-e23d5680b6b7,San Francisco,1.5936801467864095
10605,8eec0c77-5a3f-4c23-ad87-672a59773eff,San Francisco,1.3773917403681586
10606,26f29521-04da-49a8-b0ed-077d286eb0d2,San Francisco,1.9120513670530401
10607,46501486-4942-4b67-8190-d67f870652ad,San Francisco,1.6595086998692525
10608,74d063bc-d89a-459d-ae41-e503b8b523e8,San Francisco,1.6840245444513169
10609,f8ca8759-d9c5-44bc-859d-3b9c5ed45c49,San Francisco,1.973636512032484
10610,ab6314c4-4e74-4d0b-96ba-8a6808c31f5f,San Francisco,1.802396358953564
10611,74002621-17b0-4fff-a4cb-f7b81e034e9b,San Francisco,1.5714641899339437
10612,8b675e93-99ca-4bb3-af5f-2a42920952c2,San Francisco,1.7056230766048697
10613,27604d3b-6fd9-4af3-8b86-8e76735ce80b,San Francisco,1.8839412888940792
10614,409d279c-51b4-4519-ad95-f29d819ed19e,San Francisco,1.749450002750545
10615,1e0e7ea4-0369-46e9-8a7e-de82dc2acf8f,San Francisco,1.7717948520834228
10616,22c3323d-286b-4707-b4a5-551dc4cd147d,San Francisco,1.8872946916334277
10617,f396f074-be46-4531-b8fb-5b7955ccecd3,San Francisco,1.6388558421535322
10618,bdfa7345-f867-45f9-b648-9fc8206406ee,San Francisco,1.6222141250408393
10619,dcad8cfd-84df-4e7a-9e4d-02abe21f5c87,San Francisco,1.656358066509091
10620,82bd3bb3-7783-49d3-b754-d66e65b2f5cd,San Francisco,1.8402403562781273
10621,806e672a-37da-4aa4-a07a-77049a2e216d,San Francisco,1.8551528328523894
10622,e4a5e5c1-a690-47cc-bc20-0661040d77b2,San Francisco,1.5461224448091615
10623,6a4b0484-4f7d-4497-88d3-fbd26af7cbb3,San Francisco,1.6885878349175498
10624,920d8f37-85eb-4e40-9f94-575854767070,San Francisco,1.7413817635145912
10625,af68fe3d-ad91-414c-b2a5-ce2474fd595d,San Francisco,1.7975395780651622
10626,8354a2bc-6a3e-4886-bedd-97d7df07d329,San Francisco,1.9393379733889473
10627,70eb4395-d055-45c5-92f2-c03141e577da,San Francisco,1.8303865763495724
10628,dc851d7f-8528-4c5e-bb13-79c9a90133f4,San Francisco,1.9103513084160155
10629,ad22b7ad-a7a5-44a1-8dd7-3f5d9fa0c0cf,San Francisco,1.5384577151583105
10630,0956ae55-ce32-45bf-b93c-25e1f47e7b5d,San Francisco,1.6963790898547217
10631,30d89bfd-8098-419d-a82f-fbfab93b59c3,San Francisco,1.8855007751917676
10632,68b8e398-be14-4783-a6aa-ae62963a4e3c,San Francisco,1.7006425342180367
10633,decae243-a8cd-47ca-9dcc-b56c02ab344e,San Francisco,1.6950312154878924
10634,ac79338c-282c-4fe1-a1fe-a42aaf47e632,San Francisco,1.4503009308603443
10635,b95ee53e-b1ea-4f91-ad53-27cf357c2e3d,San Francisco,1.6890553651556153
10636,2e45d9cd-7d12-42ac-b626-3a6aa93a5ceb,San Francisco,1.7805232245345048
10637,654161e7-e65e-42cb-919c-67075a9da94b,San Francisco,1.593267613670693
10638,7d66c1ce-4ad5-48e0-83f0-4d86a0f05d8e,San Francisco,1.6974718510282294
10639,e2f237ef-46b4-4dd9-8685-76f09b83640f,San Francisco,1.7367568484115679
10640,c39fbed5-ff80-48a1-92a1-7fc7a3d94877,San Francisco,1.4794577735350947
10641,b98894ff-963b-44af-9fa7-223dc9b85edc,San Francisco,1.716345688340564
10642,4c727679-baaf-4bdb-9ed2-53bc09a06a9b,San Francisco,1.805867512605683
10643,0d17c4d0-cb61-4a3d-8af4-29f5cc5a0ada,San Francisco,1.7003832274456934
10644,02909eef-ec28-4734-998f-c5a95f57231f,San Francisco,1.6932821933602005
10645,7117edd9-ce71-4978-a5e7-c4fdcd7214e1,San Francisco,1.7651989864102497
10646,f07dcbb8-66d3-440f-a491-7ce7841dc502,San Francisco,1.5910100244962035
10647,5aa360b3-b7c7-4762-b325-bb1cb9ff74ea,San Francisco,1.765567952105796
10648,1ad2d8cd-4aa2-4cd0-ae72-bf7618b17e9f,San Francisco,1.6807406154444082
10649,058b46dc-23f3-42a5-a485-887740ea5231,San Francisco,1.5376300061094077
10650,d24daaca-ee14-43e2-8732-ecfa191e3956,San Francisco,1.7756109469940773
10651,545fd8d5-8156-464b-a41b-0ac66eb48834,San Francisco,2.0172646199109043
10652,b799b248-6880-4185-a9a3-b656811ed8c4,San Francisco,1.6422058919039833
10653,f2db8f18-925b-428b-8585-60620343b3f6,San Francisco,1.729654274132515
10654,b5dc6594-33d4-4823-a59a-97b1a1c346ce,San Francisco,1.8359924227025601
10655,54493bb5-dd2e-445b-91e0-f715c1195109,San Francisco,1.7745473679413806
10656,acb59751-237b-4bc1-8c4e-4a0fd506f0bb,San Francisco,1.6551376743253798
10657,4b985554-c2de-4756-9482-545215b6f047,San Francisco,1.7340372767531524
10658,12a178cb-e109-4675-af30-3b0fab3d959e,San Francisco,1.395723718301594
10659,0aeb04a0-1d8a-44f1-a0ef-6e0a97d664bc,San Francisco,1.1287910641053251
10660,d32d8983-b868-4464-a033-8f7144900f7c,San Francisco,1.7335048401333202
10661,69c59270-f14f-449e-ba6a-7f7084993a59,San Francisco,1.6062441373595284
10662,6b1ccea3-4a49-4f0f-b76d-856fd98ca31c,San Francisco,1.581456519604101
10663,7e3fe54d-757b-47fc-9708-1970e5aa28b0,San Francisco,1.8301265268285447
10664,e4d5c9fc-98d8-4715-a302-bccf87a463cc,San Francisco,1.4523025247824632
10665,bbbe5b4e-29a4-4770-9c59-c3978d0dd92c,San Francisco,1.6483456126684255
10666,027383aa-b2e3-446e-83ab-d7da542ede27,San Francisco,2.095148739155043
10667,710805a0-0c87-4abe-b986-de4d7fbe641e,San Francisco,1.5650239132933508
10668,000fca54-681f-4f56-983d-d14f65bd6cd1,San Francisco,1.8044578559003435
10669,c84ce04d-1bd1-4681-82c9-754e5c47dd88,San Francisco,1.6973528674251122
10670,4c3205a0-adbd-4bc9-b167-762dea6a0c45,San Francisco,1.6275912805726236
10671,7d33e35b-d676-43b8-8737-2efa31d51bc9,San Francisco,1.943676269717809
10672,87b25c5d-bef2-4954-b8d7-e05b47480e8e,San Francisco,1.4524690550500008
10673,fa4d3c58-60cd-47fe-abf4-ec15e62f1db4,San Francisco,1.7023712570704892
10674,0d2af2b9-e7c4-4dd4-847e-ac766a2d71b9,San Francisco,1.8504291525437115
10675,9cfdcb39-4012-4948-adff-2b905a344ec5,San Francisco,1.9190827334371718
10676,b50cd6cc-84de-4b99-a567-9c07b9d08932,San Francisco,1.717226842382328
10677,3b61d9c0-74ac-47ed-90cf-254034891777,San Francisco,1.8985809254573371
10678,cd0c3657-b60c-4838-a05f-113eaf878703,San Francisco,1.8703078301397564
10679,a6787053-25ec-422d-9327-9a9a514f7151,San Francisco,1.5441862958742856
10680,43895e8b-34c3-4566-b9df-676d62fd74d7,San Francisco,1.7416903273454145
10681,1bcbdd1e-5024-48f8-81f6-2479cefc1e7d,San Francisco,1.6070015148144172
10682,ae1f17a9-0c2a-4ac8-afdf-48cefe15f20c,San Francisco,1.7738871747752532
10683,ac385422-0c2f-4c9a-ac59-2ea1102085f8,San Francisco,1.7845509209156147
10684,16c9df03-fa61-445a-9782-592a4d43c134,San Francisco,1.659483855897742
10685,50556978-d93c-4a2f-b1e6-50d59644069e,San Francisco,1.8843850932832782
10686,3c7473d2-e90c-4d4f-9b46-ceb5f157bdf7,San Francisco,1.691890731111419
10687,e5f0fa8a-2e23-4ce6-addc-5b1e02f90f12,San Francisco,1.6178713586966729
10688,768982c3-b932-4229-b222-af73965fee29,San Francisco,1.689113109171068
10689,8c4ded3c-3214-453d-b90a-4e17c043c827,San Francisco,1.9988963457967397
10690,e7a8d65c-d842-4429-b382-151a884db944,San Francisco,1.6213398050230703
10691,085d1367-8fd8-4f25-87be-0d2529df3d90,San Francisco,1.7757685651134631
10692,4cbb7164-e33b-4b73-b417-69bac53d5eec,San Francisco,2.062647554369593
10693,1154c229-23bf-44cf-b919-9338ac2f7bc0,San Francisco,1.777226903577164
10694,3f081fe4-eb0a-4bc6-b9ae-311accee8fdf,San Francisco,1.9032763887975985
10695,22ff111a-78ec-4c09-8040-4f513bb86983,San Francisco,1.8786444512638527
10696,792f09b7-0df7-4a8d-9d3e-1ce31d0cccdc,San Francisco,1.7335626968815447
10697,2169397a-761c-4ec4-a4b5-6d961a3f3b52,San Francisco,1.5959999983914357
10698,507cdb4a-e8f1-4e35-8f31-a7ee63e5e53e,San Francisco,1.7941919055091822
10699,e38ebcbb-99df-4281-8990-6f40647455ca,San Francisco,1.8132272298331005
10700,d9f1db0d-868a-43d8-88db-b49223023a11,San Francisco,1.8135122650050026
10701,0b834246-89d5-43b8-bc89-68777d01a6a7,San Francisco,1.536233842574383
10702,d4eb20fb-3b42-4655-8285-e4cbd77f8a4a,San Francisco,1.8028193027235977
10703,39088252-ecf5-45ba-9b9f-e50129b498a0,San Francisco,1.7084785311242294
10704,d01f17d1-fdd9-497b-a7cf-b0f7b207cc56,San Francisco,1.7078723926214516
10705,d432924e-1902-4b89-9dab-51ef792e11c8,San Francisco,1.9694708946441664
10706,99b8b420-9f7e-4feb-90f5-4ff94ce21ad8,San Francisco,1.7132355370041998
10707,23d1cc97-565f-43e3-9ab8-1e295593dcac,San Francisco,1.839942598168513
10708,ae2b17bb-3e3e-45c8-9afa-f6edb90e6e55,San Francisco,1.5587667134608039
10709,22ebe3de-c68d-4074-b30d-bba347c55e5a,San Francisco,2.0371157380000695
10710,ca6fc8be-0b4f-4719-92aa-8f50679ac58f,San Francisco,1.5287579255274009
10711,10ce5cee-70e5-4169-a003-69088fc19000,San Francisco,1.5253359681760719
10712,52f362e6-7219-48fb-8e5a-a3a6180701dc,San Francisco,1.9383278262863008
10713,e403f3e2-3524-4758-bdb5-d8f3ae92f97a,San Francisco,1.699912011517055
10714,0d8a7908-9806-4544-a823-5ff147f4dd61,San Francisco,1.5892076542310374
10715,d1164e06-b01a-4990-ad8b-0d35b0dbe1f6,San Francisco,2.121423864719656
10716,dbb8f9b2-1b2b-4230-9aac-647cd7b3a45e,San Francisco,1.800015107323888
10717,8a244dee-de72-4f24-9381-c0baf79aeea8,San Francisco,1.7045997552963434
10718,4df42e37-ced6-43b7-8750-70baa93e9e79,San Francisco,1.726278278431128
10719,e8b3ce22-0815-4586-bd08-c3bd7a39df02,San Francisco,1.7237001636182012
10720,930dd1e3-93ba-4085-9ae3-8a32cd32dd39,San Francisco,1.7321392371877868
